1403272037.185912, -0.074797, -0.068561, -0.030444, 0.000000, 0.000000, 376.100732, 0.000000
1403272037.190901, -0.071920, -0.067133, -0.030444, -0.013886, -0.000000, 274.886666, 0.000000
1403272037.195901, -0.074078, -0.068561, -0.030444, -0.025272, -0.000001, 215.413689, 0.000000
1403272037.200902, -0.071201, -0.068488, -0.030444, -0.035418, -0.000003, 163.157281, 0.000000
1403272037.205901, -0.077314, -0.068997, -0.030444, -0.043542, -0.000005, 127.593571, 0.000000
1403272037.210900, -0.074797, -0.068816, -0.030444, -0.051579, -0.000007, 97.463588, 0.000000
1403272037.215906, -0.074617, -0.068743, -0.030444, -0.057927, -0.000009, 75.709641, 0.000000
1403272037.220900, -0.074078, -0.068634, -0.030444, -0.063245, -0.000012, 59.376916, 0.000000
1403272037.225899, -0.073358, -0.068342, -0.030444, -0.067603, -0.000015, 46.262531, 0.000000
1403272037.230899, -0.074257, -0.068707, -0.030444, -0.071098, -0.000017, 40.120921, 0.000000
1403272037.235899, -0.075876, -0.068525, -0.030444, -0.074149, -0.000020, 32.595275, 0.000000
1403272037.240899, -0.074977, -0.069540, -0.030444, -0.076950, -0.000023, 33.576712, 0.000000
1403272037.245898, -0.078752, -0.068634, -0.030444, -0.079068, -0.000026, 23.824062, 0.000000
1403272037.250898, -0.076595, -0.070583, -0.030444, -0.081468, -0.000028, 32.209198, 0.000000
1403272037.255898, -0.076775, -0.070547, -0.030444, -0.083011, -0.000031, 27.651511, 0.000000
1403272037.260897, -0.074977, -0.070762, -0.030444, -0.084250, -0.000034, 25.648630, 0.000000
1403272037.265897, -0.076235, -0.070690, -0.030444, -0.084866, -0.000036, 22.609420, 0.000000
1403272037.270897, -0.073718, -0.071262, -0.030444, -0.085517, -0.000039, 23.881818, 0.000000
1403272037.275897, -0.074977, -0.070476, -0.030444, -0.085500, -0.000041, 17.416905, 0.000000
1403272037.280896, -0.074617, -0.068743, -0.030444, -0.085615, -0.000043, 7.391227, 0.000000
1403272037.285897, -0.075516, -0.067721, -0.030444, -0.085549, -0.000045, 3.762866, 0.000000
1403272037.290896, -0.075876, -0.067096, -0.030444, -0.085565, -0.000047, 3.199955, 0.000000
