1403274963.399996, -0.075516, 2, -0.835000, -0.835000, -0.835000, 0.377269, 0.000000, 0.000000, 0.000000, 0.000000
1403274963.404810, -0.075516, 2, -0.835000, -0.835000, -0.835000, 0.377269, 0.000000, 0.000000, 0.000000, 0.000000
1403274963.409809, -0.075876, 2, -0.835000, -0.835000, -0.835000, 0.378297, 0.000000, 0.000000, 0.000000, 0.000000
1403274963.414802, -0.075696, 2, -0.835000, -0.835000, -0.835000, 0.377269, 0.000000, 0.000000, 0.000000, 0.000000
1403274963.419932, -0.074977, 2, -0.075003, -0.000839, -0.204101, 0.379070, 0.470524, 0.644003, 0.424838, 0.000000
1403274963.424817, -0.075876, 2, -0.075005, -0.000295, -0.029046, 0.375989, 0.174342, 0.488405, -0.654965, 0.000000
1403274963.429816, -0.075156, 2, -0.075007, -0.000163, 0.316162, 0.378040, 0.529251, 0.452366, -0.372747, 0.000000
1403274963.434815, -0.075516, 2, -0.075007, -0.000103, -0.108977, 0.377013, 0.342623, 0.492130, 0.057416, 0.000000
1403274963.439812, -0.075876, 2, -0.075005, 0.000523, 0.114873, 0.377013, 0.203744, 0.604858, -0.272039, 0.000000
1403274963.444814, -0.075516, 2, -0.075003, 0.000444, -0.004452, 0.377526, 0.140650, 0.553579, 0.000389, 0.000000
1403274963.449811, -0.075696, 2, -0.074999, 0.000733, 0.079824, 0.377013, 0.092094, 0.561014, -0.238383, 0.000000
1403274963.454813, -0.076235, 2, -0.074997, 0.000390, -0.030043, 0.377269, 0.148174, 0.551619, 0.416459, 0.000000
1403274963.459811, -0.075696, 2, -0.074993, 0.000832, 0.007303, 0.379327, -0.042066, 0.415465, 0.009936, 0.000000
1403274963.464813, -0.076055, 2, -0.074989, 0.001015, 0.124935, 0.378297, -0.094943, 0.435905, 0.205977, 0.000000
1403274963.469810, -0.076055, 2, -0.074983, 0.000994, -0.090741, 0.377269, -0.123197, 0.572344, 0.024957, 0.000000
1403274963.474812, -0.075516, 2, -0.074975, 0.001936, 0.231362, 0.376756, -0.013740, 0.339994, -0.133243, 0.000000
1403274963.479809, -0.075516, 2, -0.074971, 0.000442, -0.382190, 0.377269, -0.009205, 0.570581, 0.116242, 0.000000
1403274963.484809, -0.075696, 2, -0.074964, 0.001560, 0.284390, 0.377013, 0.228764, 0.559801, -0.189201, 0.000000
1403274963.489811, -0.075516, 2, -0.074963, -0.000001, -0.321682, 0.377269, 0.080521, 0.529487, 0.479671, 0.000000
1403274963.494809, -0.075516, 2, -0.074957, 0.001379, 0.312333, 0.377269, -0.051868, 0.405540, -0.337965, 0.000000
1403274963.499813, -0.075516, 2, -0.074957, -0.000241, -0.360391, 0.379327, 0.103812, 0.528264, 0.379720, 0.000000
1403274963.504808, -0.075516, 2, -0.074954, 0.000636, 0.187590, 0.378040, 0.013828, 0.413806, -0.275452, 0.000000
1403274963.509811, -0.076055, 2, -0.074956, -0.000441, -0.198737, 0.377783, 0.068603, 0.478734, 0.408439, 0.000000
1403274963.514807, -0.075696, 2, -0.074954, 0.000425, 0.128584, 0.375989, 0.220702, 0.359932, -0.265623, 0.000000
1403274963.519810, -0.075156, 2, -0.074955, -0.000345, -0.132018, 0.377269, 0.294682, 0.474117, 0.170198, 0.000000
1403274963.524808, -0.075336, 2, -0.074956, -0.000056, 0.122503, 0.377013, 0.479150, 0.523996, 0.166244, 0.000000
1403274963.529810, -0.076055, 2, -0.074954, 0.000550, 0.033750, 0.377783, 0.492246, 0.398774, -0.130601, 0.000000
1403274963.534806, -0.075516, 2, -0.074952, 0.000428, 0.100043, 0.377269, 0.332667, 0.588860, 0.377153, 0.000000
1403274963.539811, -0.075696, 2, -0.074608, 0.001406, -0.051907, 0.378554, 0.285118, 0.519466, -0.320876, 0.000000
1403274963.544805, -0.075876, 2, -0.074604, 0.000996, 0.202041, 0.377013, 0.223570, 0.378289, 0.863153, 0.000000
1403274963.549810, -0.075696, 2, -0.074300, 0.002249, -0.119467, 0.377013, 0.354051, 0.525740, -0.554376, 0.000000
1403274963.554805, -0.075696, 2, -0.074289, 0.002323, 0.187046, 0.376244, 0.307958, 0.499056, 0.076247, 0.000000
1403274963.559809, -0.075876, 2, -0.074107, 0.002571, 0.003670, 0.376756, 0.343049, 0.482808, 0.539930, 0.000000
1403274963.564805, -0.075336, 2, -0.074090, 0.003425, 0.062716, 0.377013, 0.010378, 0.431476, 0.041754, 0.000000
1403274963.569809, -0.075696, 2, -0.073954, 0.003328, 0.042040, 0.377269, 0.194399, 0.538618, 0.076890, 0.000000
1403274963.574805, -0.075696, 2, -0.073934, 0.004056, 0.073272, 0.378297, -0.072632, 0.382388, 0.089118, 0.000000
1403274963.579808, -0.075516, 2, -0.073834, 0.004044, 0.015931, 0.379070, 0.064871, 0.451110, 0.104697, 0.000000
1403274963.584803, -0.075336, 2, -0.073812, 0.004401, 0.096318, 0.377013, 0.040884, 0.352620, 0.060810, 0.000000
1403274963.589818, -0.075516, 2, -0.073742, 0.004277, -0.130978, 0.377526, 0.103070, 0.476954, -0.181293, 0.000000
1403274963.594814, -0.075516, 2, -0.073721, 0.004260, 0.020116, 0.377269, 0.059446, 0.486070, 0.038649, 0.000000
1403274963.599817, -0.074078, 2, -0.074610, 0.004020, 0.039631, 0.378040, 0.111903, 0.316386, -0.067952, 0.000000
1403274963.604813, -0.075876, 2, -0.074595, 0.003053, -0.028102, 0.377269, -0.069540, 0.381071, 0.309802, 0.000000
1403274963.609817, -0.075336, 2, -0.074334, 0.002920, -0.145608, 0.377269, -0.085306, 0.487658, -0.482113, 0.000000
1403274963.614814, -0.075156, 2, -0.074320, 0.002889, 0.116250, 0.378297, -0.116127, 0.362122, 0.180710, 0.000000
1403274963.619818, -0.075516, 2, -0.075066, 0.002362, -0.245614, 0.379327, 0.117820, 0.453330, -0.084898, 0.000000
1403274963.624814, -0.075516, 2, -0.075059, 0.001510, 0.236276, 0.377269, 0.067748, 0.322895, 0.520403, 0.000000
1403274963.629819, -0.076595, 2, -0.075623, 0.001525, -0.241791, 0.377269, 0.288735, 0.449709, -0.260834, 0.000000
1403274963.634803, -0.075696, 2, -0.075618, 0.000974, 0.164353, 0.376500, -0.059665, 0.371031, -0.042951, 0.000000
1403274963.639805, -0.075336, 2, -0.075109, 0.001168, -0.168334, 0.377783, 0.115338, 0.265680, -0.249090, 0.000000
1403274963.644801, -0.075696, 2, -0.075102, 0.001516, 0.070959, 0.376500, 0.018652, 0.409428, -0.103990, 0.000000
1403274963.649804, -0.075696, 2, -0.074719, 0.002121, 0.146211, 0.377783, 0.230312, 0.308737, 0.062822, 0.000000
1403274963.654801, -0.075516, 2, -0.074706, 0.002407, -0.112289, 0.378297, 0.352812, 0.432959, -0.106791, 0.000000
1403274963.659804, -0.075696, 2, -0.074419, 0.003110, 0.217297, 0.379070, 0.327493, 0.363420, -0.117240, 0.000000
1403274963.664798, -0.075696, 2, -0.074404, 0.003070, -0.016959, 0.377013, 0.365466, 0.342031, 0.523169, 0.000000
1403274963.669803, -0.075516, 2, -0.074146, 0.004018, -0.044810, 0.378040, 0.192362, 0.302451, -0.538890, 0.000000
1403274963.674798, -0.075516, 2, -0.074125, 0.004290, 0.199502, 0.377783, 0.415816, 0.300824, 0.064424, 0.000000
1403274963.679802, -0.075516, 2, -0.074912, 0.004647, 0.094074, 0.377526, 0.379555, 0.488784, 0.440078, 0.000000
1403274963.684798, -0.075156, 2, -0.074890, 0.004554, 0.153136, 0.376756, 0.398739, 0.349619, -0.006201, 0.000000
1403274963.689798, -0.075876, 2, -0.074867, 0.004521, -0.073636, 0.377783, 0.250561, 0.357625, -0.087881, 0.000000
1403274963.694802, -0.075696, 2, -0.074527, 0.005348, 0.234453, 0.377526, 0.095031, 0.473920, 0.276543, 0.000000
1403274963.699797, -0.075336, 2, -0.074498, 0.005559, -0.106956, 0.379070, 0.069697, 0.420381, 0.428654, 0.000000
1403274963.704801, -0.075516, 2, -0.074244, 0.006338, 0.052461, 0.377013, -0.160107, 0.434326, -0.303361, 0.000000
1403274963.709797, -0.075336, 2, -0.074213, 0.006307, 0.057909, 0.376500, -0.189022, 0.373547, -0.261391, 0.000000
1403274963.714801, -0.075696, 2, -0.074029, 0.006542, -0.001646, 0.376756, -0.131976, 0.383464, -0.165163, 0.000000
